"","Cantidad_TGC_1","Cantidad_TGC_2","Respuesta_A","Respuesta_B","Direccion","Separacion","correctas_A","correctas_B","correctas"
"3008","0","1","1","0","45",20,0,0,0
"3009","0","0","0","0","135",3,1,1,1
"3010","1","1","1","2","0",20,1,0,0
"3011","1","1","2","2","0",17,0,0,0
"3012","0","1","0","1","45",17,1,1,1
"3013","2","0","2","0","45",8,1,1,1
"3014","1","2","2","1","135",14,0,0,0
"3015","0","0","0","0","45",5,1,1,1
"3016","1","0","2","1","90",11,0,0,0
"3017","2","1","2","1","45",20,1,1,1
"3018","0","1","0","1","0",14,1,1,1
"3019","1","1","1","1","45",8,1,1,1
"3020","1","1","1","1","135",11,1,1,1
"3021","0","1","1","1","0",17,0,1,0
"3022","1","2","2","1","135",11,0,0,0
"3023","0","1","0","1","135",5,1,1,1
"3024","1","1","2","1","45",14,0,1,0
"3025","1","1","0","1","0",5,0,1,0
"3026","1","1","1","1","90",17,1,1,1
"3027","1","0","1","0","90",5,1,1,1
"3028","0","2","0","1","45",20,1,0,0
"3029","1","0","1","0","135",14,1,1,1
"3030","1","0","1","0","135",5,1,1,1
"3031","0","2","1","2","0",17,0,1,0
"3032","1","2","1","3","45",8,1,0,0
"3033","1","0","2","1","0",20,0,0,0
"3034","2","0","2","1","135",5,1,0,0
"3035","2","1","2","1","90",11,1,1,1
"3036","0","0","1","0","45",8,0,1,0
"3037","0","1","0","1","90",17,1,1,1
"3038","1","2","1","2","45",20,1,1,1
"3039","1","2","1","2","90",8,1,1,1
"3040","1","1","1","2","135",17,1,0,0
"3041","0","1","0","2","90",20,1,0,0
"3042","1","1","1","1","0",14,1,1,1
"3043","0","0","0","0","0",3,1,1,1
"3044","1","1","1","2","45",14,1,0,0
"3045","0","1","0","1","90",5,1,1,1
"3046","3","1","3","1","45",14,1,1,1
"3047","0","0","1","0","0",14,0,1,0
"3048","1","1","2","1","135",17,0,1,0
"3049","0","2","0","2","0",14,1,1,1
"3050","1","0","1","0","90",8,1,1,1
"3051","3","0","3","0","135",3,1,1,1
"3052","1","2","2","3","135",17,0,0,0
"3053","1","2","1","2","135",14,1,1,1
"3054","1","1","1","2","90",20,1,0,0
"3055","1","2","1","1","135",11,1,0,0
"3056","1","1","1","2","90",8,1,0,0
"3057","1","0","1","0","135",5,1,1,1
"3058","1","0","2","0","45",14,0,1,0
"3059","2","1","2","1","135",8,1,1,1
"3060","2","1","1","2","135",14,0,0,0
"3061","0","1","0","2","0",20,1,0,0
"3062","1","2","2","2","135",11,0,1,0
"3063","0","1","0","1","135",8,1,1,1
"3064","0","2","0","1","135",17,1,0,0
"3065","1","1","0","0","90",20,0,0,0
"3066","1","1","1","1","0",3,1,1,1
"3067","0","0","0","0","45",11,1,1,1
"3068","1","1","0","1","90",3,0,1,0
"3069","1","2","1","2","90",5,1,1,1
"3070","3","0","3","0","0",3,1,1,1
"3071","1","1","1","1","45",5,1,1,1
"3072","1","0","2","0","0",14,0,1,0
"3073","0","2","0","2","90",11,1,1,1
"3074","0","1","0","0","135",11,1,0,0
"3075","1","1","2","1","135",20,0,1,0
"3076","2","0","3","1","45",5,0,0,0
"3077","1","0","1","0","45",11,1,1,1
"3078","2","0","2","0","0",17,1,1,1
"3079","3","2","2","2","0",14,0,1,0
"3080","0","2","0","2","90",3,1,1,1
"3081","1","1","2","2","45",5,0,0,0
"3082","2","1","2","1","0",8,1,1,1
"3083","2","1","2","1","135",8,1,1,1
"3084","3","1","2","1","0",17,0,1,0
"3085","1","0","1","0","135",3,1,1,1
"3086","1","2","1","2","135",20,1,1,1
"3087","1","0","1","0","0",20,1,1,1
"3088","0","1","0","1","135",11,1,1,1
"3089","2","0","2","0","90",3,1,1,1
"3090","1","1","1","1","90",3,1,1,1
"3091","1","0","1","1","135",20,1,0,0
"3092","2","3","2","1","0",20,1,0,0
"3093","1","0","0","0","90",8,0,1,0
"3094","1","1","1","2","0",20,1,0,0
"3095","1","1","2","1","45",5,0,1,0
"3096","1","0","1","0","45",5,1,1,1
"3097","1","2","1","1","90",14,1,0,0
"3098","0","1","2","1","0",20,0,1,0
"3099","0","2","2","1","90",17,0,0,0
"3100","2","3","1","2","135",11,0,0,0
"3101","2","0","1","0","45",5,0,1,0
"3102","3","2","3","2","90",5,1,1,1
"3103","0","2","1","1","45",17,0,0,0
"3104","2","1","0","2","45",20,0,0,0
"3105","1","1","1","1","135",17,1,1,1
"3106","1","2","1","2","45",11,1,1,1
"3107","2","0","1","2","45",14,0,0,0
"3108","2","1","2","1","0",8,1,1,1
"3109","2","2","2","1","0",11,1,0,0
"3110","1","0","1","0","45",3,1,1,1
"3111","1","2","2","2","135",17,0,1,0
"3112","2","1","2","1","45",3,1,1,1
"3113","1","0","1","0","90",5,1,1,1
"3114","1","2","1","2","45",11,1,1,1
"3115","0","1","0","1","90",5,1,1,1
"3116","0","1","0","1","0",14,1,1,1
"3117","0","1","2","1","90",17,0,1,0
"3118","1","1","1","0","45",11,1,0,0
"3119","1","2","1","2","90",11,1,1,1
"3120","1","0","1","0","45",8,1,1,1
"3121","0","1","0","2","0",8,1,0,0
"3122","1","1","1","1","135",11,1,1,1
"3123","2","1","2","1","135",5,1,1,1
"3124","2","0","2","1","0",11,1,0,0
"3125","0","0","1","0","90",11,0,1,0
"3126","2","1","2","1","45",3,1,1,1
"3127","0","1","0","1","45",14,1,1,1
"3128","1","1","1","0","45",5,1,0,0
"3129","2","2","2","2","90",3,1,1,1
"3130","0","1","0","1","135",3,1,1,1
"3131","0","1","0","1","0",5,1,1,1
"3132","1","3","1","3","45",3,1,1,1
"3133","1","1","1","1","135",5,1,1,1
"3134","2","0","2","0","0",11,1,1,1
"3135","3","3","2","2","90",14,0,0,0
"3136","1","0","1","0","0",17,1,1,1
"3137","1","1","1","1","135",17,1,1,1
"3138","0","0","1","0","90",8,0,1,0
"3139","1","3","1","2","90",14,1,0,0
"3140","0","3","2","1","90",20,0,0,0
"3141","2","0","1","0","45",17,0,1,0
"3142","2","2","2","2","0",11,1,1,1
"3143","1","1","0","1","45",17,0,1,0
"3144","1","1","1","1","45",8,1,1,1
"3145","2","1","2","1","45",5,1,1,1
"3146","1","1","1","1","135",5,1,1,1
"3147","0","0","1","1","45",14,0,0,0
"3148","1","2","1","2","45",17,1,1,1
"3149","0","3","1","3","135",14,0,1,0
"3150","2","1","2","1","0",8,1,1,1
"3151","2","1","3","1","135",8,0,1,0
"3152","0","0","1","0","45",5,0,1,0
"3153","3","0","2","0","135",3,0,1,0
"3154","2","1","2","1","90",20,1,1,1
"3155","1","1","1","2","0",5,1,0,0
"3156","2","1","1","1","90",5,0,1,0
"3157","0","1","1","1","90",5,0,1,0
"3158","1","0","2","0","90",11,0,1,0
"3159","0","2","0","1","135",20,1,0,0
"3160","1","1","1","2","0",5,1,0,0
"3161","1","1","1","1","135",3,1,1,1
"3162","0","1","0","1","45",8,1,1,1
"3163","0","0","0","1","0",20,1,0,0
"3164","2","1","2","1","90",14,1,1,1
"3165","1","1","1","1","135",14,1,1,1
"3166","2","1","1","2","90",11,0,0,0
"3167","2","2","1","2","90",3,0,1,0
"3168","1","0","1","0","90",14,1,1,1
"3169","1","1","2","1","135",14,0,1,0
"3170","2","1","2","1","135",11,1,1,1
"3171","0","0","1","0","45",3,0,1,0
"3172","1","1","1","1","45",11,1,1,1
"3173","1","3","1","2","0",8,1,0,0
"3174","0","1","0","1","135",8,1,1,1
"3175","1","1","1","1","135",11,1,1,1
"3176","0","3","0","2","135",8,1,0,0
"3177","2","0","2","0","45",3,1,1,1
"3178","2","2","2","3","0",3,1,0,0
"3179","2","1","2","1","90",20,1,1,1
"3180","3","2","1","2","90",20,0,1,0
"3181","1","0","2","1","135",11,0,0,0
"3182","0","1","0","1","45",3,1,1,1
"3183","2","0","1","1","90",11,0,0,0
"3184","1","2","2","2","90",3,0,1,0
"3185","2","0","2","0","0",3,1,1,1
"3186","0","1","2","1","135",11,0,1,0
"3187","1","1","1","1","90",5,1,1,1
"3188","0","1","1","1","90",14,0,1,0
"3189","2","1","2","1","90",11,1,1,1
"3190","0","0","0","0","135",8,1,1,1
"3191","1","2","1","2","0",3,1,1,1
"3192","2","0","2","0","45",14,1,1,1
"3193","3","0","3","0","135",11,1,1,1
"3194","0","1","1","1","135",14,0,1,0
"3195","1","2","1","2","0",5,1,1,1
"3196","2","1","2","1","0",20,1,1,1
"3197","0","2","1","2","90",5,0,1,0
"3198","1","1","2","1","135",11,0,1,0
"3199","2","0","1","2","0",11,0,0,0
"3200","1","2","2","1","135",20,0,0,0
"3201","1","0","1","1","0",14,1,0,0
"3202","1","1","1","1","135",5,1,1,1
"3203","1","0","1","1","135",8,1,0,0
"3204","3","0","2","0","0",20,0,1,0
"3205","2","2","1","2","90",11,0,1,0
"3206","0","0","0","0","135",5,1,1,1
"3207","1","3","1","2","90",11,1,0,0
"3208","1","0","2","0","135",8,0,1,0
"3209","1","0","1","0","45",5,1,1,1
"3210","0","1","0","1","0",11,1,1,1
"3211","0","0","1","0","0",17,0,1,0
"3212","1","0","1","0","45",11,1,1,1
"3213","0","2","0","2","135",5,1,1,1
"3214","1","1","1","0","45",17,1,0,0
"3215","1","0","1","0","90",8,1,1,1
"3216","0","1","0","1","90",11,1,1,1
"3217","1","3","1","3","45",3,1,1,1
"3218","1","0","1","0","90",17,1,1,1
"3219","1","1","1","2","45",11,1,0,0
"3220","1","0","1","2","0",20,1,0,0
"3221","1","2","1","2","45",5,1,1,1
"3222","1","0","1","0","90",8,1,1,1
"3223","0","4","1","3","90",20,0,0,0
"3224","1","0","1","0","45",14,1,1,1
"3225","0","0","0","1","0",8,1,0,0
"3226","0","1","1","0","135",20,0,0,0
"3227","2","1","2","1","135",14,1,1,1
"3228","1","0","1","0","45",8,1,1,1
"3229","1","2","1","2","0",20,1,1,1
"3230","1","2","1","2","0",17,1,1,1
"3231","0","0","0","0","135",3,1,1,1
"3232","1","2","1","2","90",17,1,1,1
"3233","2","1","2","1","45",8,1,1,1
"3234","2","0","2","0","0",11,1,1,1
"3235","2","1","2","1","135",20,1,1,1
"3236","1","1","1","1","135",11,1,1,1
"3237","0","1","0","1","0",3,1,1,1
"3238","3","2","2","2","0",14,0,1,0
"3239","0","3","3","2","0",17,0,0,0
"3240","2","1","1","2","0",11,0,0,0
"3241","1","1","2","1","90",5,0,1,0
"3242","1","0","1","0","0",14,1,1,1
"3243","0","2","0","2","0",8,1,1,1
"3244","2","3","1","2","135",3,0,0,0
"3245","1","1","1","2","135",17,1,0,0
"3246","2","0","2","0","45",5,1,1,1
"3247","1","0","1","0","0",20,1,1,1
"3248","1","0","2","1","0",20,0,0,0
"3249","1","1","1","1","0",17,1,1,1
"3250","2","2","1","2","90",11,0,1,0
"3251","1","0","3","1","135",17,0,0,0
"3252","3","1","2","1","90",5,0,1,0
"3253","0","0","1","0","0",20,0,1,0
"3254","3","2","2","1","45",17,0,0,0
"3255","0","1","0","1","45",3,1,1,1
"3256","0","1","0","0","90",20,1,0,0
"3257","1","1","1","2","45",8,1,0,0
"3258","0","2","1","3","0",14,0,0,0
"3259","2","1","2","1","45",17,1,1,1
"3260","1","0","1","0","45",17,1,1,1
"3261","1","0","1","1","90",17,1,0,0
"3262","0","1","0","1","45",5,1,1,1
"3263","2","1","0","1","90",14,0,1,0
"3264","1","1","2","1","45",20,0,1,0
"3265","2","1","2","1","0",5,1,1,1
"3266","1","0","1","0","135",3,1,1,1
"3267","1","1","2","1","45",8,0,1,0
"3268","3","1","2","1","90",5,0,1,0
"3269","0","1","1","1","45",8,0,1,0
"3270","1","1","1","0","90",20,1,0,0
"3271","1","1","1","1","135",14,1,1,1
"3272","2","1","2","1","135",5,1,1,1
"3273","0","1","1","1","45",14,0,1,0
"3274","3","1","3","1","45",3,1,1,1
"3275","1","1","2","1","0",17,0,1,0
"3276","0","1","0","1","0",14,1,1,1
"3277","1","1","0","1","90",20,0,1,0
"3278","0","0","0","1","45",17,1,0,0
"3279","1","2","2","1","135",20,0,0,0
"3280","0","2","0","2","135",3,1,1,1
"3281","0","0","1","2","135",17,0,0,0
"3282","0","1","0","1","45",8,1,1,1
"3283","0","3","0","3","90",8,1,1,1
"3284","1","1","0","1","90",3,0,1,0
"3285","2","1","2","1","90",14,1,1,1
"3286","0","1","0","1","135",3,1,1,1
"3287","0","1","0","2","0",8,1,0,0
"3288","0","1","0","1","90",3,1,1,1
"3289","2","2","1","2","0",3,0,1,0
"3290","1","2","2","1","0",14,0,0,0
"3291","1","0","1","0","0",8,1,1,1
"3292","1","1","1","1","135",3,1,1,1
"3293","1","1","1","1","90",11,1,1,1
"3294","2","0","1","0","90",17,0,1,0
"3295","0","2","0","2","0",20,1,1,1
"3296","2","1","2","1","135",11,1,1,1
"3297","2","3","3","3","45",3,0,1,0
"3298","2","0","2","0","135",3,1,1,1
"3299","0","2","0","2","45",3,1,1,1
"3300","1","1","2","1","90",20,0,1,0
"3301","1","0","1","1","90",20,1,0,0
"3302","2","1","2","1","90",3,1,1,1
"3303","0","0","1","0","90",5,0,1,0
"3304","1","1","2","1","0",20,0,1,0
"3305","2","1","2","1","135",8,1,1,1
"3306","0","1","0","1","45",5,1,1,1
"3307","0","1","0","1","0",11,1,1,1
"3308","0","2","0","1","90",17,1,0,0
"3309","0","2","0","2","45",14,1,1,1
"3310","0","1","1","2","0",17,0,0,0
"3311","1","1","1","1","0",8,1,1,1
"3312","1","1","1","2","0",14,1,0,0
"3313","1","0","1","1","45",20,1,0,0
"3314","3","0","3","0","0",3,1,1,1
"3315","0","1","1","2","135",17,0,0,0
"3316","0","0","1","0","0",17,0,1,0
"3317","0","2","1","2","0",8,0,1,0
"3318","1","0","2","1","45",14,0,0,0
"3319","1","0","0","1","135",20,0,0,0
"3320","0","2","0","1","90",17,1,0,0
"3321","2","0","2","1","45",3,1,0,0
"3322","2","0","1","0","135",8,0,1,0
"3323","1","0","1","2","45",17,1,0,0
"3324","1","1","1","2","0",5,1,0,0
"3325","0","1","0","1","45",17,1,1,1
"3326","0","1","0","1","0",8,1,1,1
"3327","0","1","1","1","90",3,0,1,0
"3328","1","2","1","2","90",17,1,1,1
"3329","1","1","1","1","135",8,1,1,1
"3330","0","0","0","0","90",3,1,1,1
"3331","0","2","0","1","45",5,1,0,0
"3332","1","0","1","1","90",8,1,0,0
"3333","0","1","0","1","45",14,1,1,1
"3334","1","0","1","0","90",14,1,1,1
"3335","0","0","0","0","135",3,1,1,1
"3336","1","1","2","1","0",17,0,1,0
"3337","0","2","1","3","0",14,0,0,0
"3338","1","0","1","0","45",14,1,1,1
"3339","2","1","2","1","135",20,1,1,1
"3340","1","1","1","2","0",8,1,0,0
"3341","0","1","0","1","45",8,1,1,1
"3342","1","1","1","1","90",11,1,1,1
"3343","0","1","3","1","45",20,0,1,0
"3344","0","0","0","0","135",3,1,1,1
"3345","1","1","1","1","0",20,1,1,1
"3346","1","1","2","2","0",17,0,0,0
"3347","0","1","0","1","45",17,1,1,1
"3348","2","0","2","1","45",8,1,0,0
"3349","1","2","1","2","135",14,1,1,1
"3350","0","0","0","1","45",5,1,0,0
"3351","1","0","1","0","90",11,1,1,1
"3352","2","1","1","1","45",20,0,1,0
"3353","0","1","0","1","0",14,1,1,1
"3354","1","1","1","1","45",8,1,1,1
"3355","1","1","1","1","135",11,1,1,1
"3356","0","1","0","1","0",17,1,1,1
"3357","1","2","0","3","135",11,0,0,0
"3358","0","1","0","3","135",5,1,0,0
"3359","1","1","1","2","45",14,1,0,0
"3360","1","1","1","1","0",5,1,1,1
"3361","1","1","1","1","90",17,1,1,1
"3362","1","0","1","0","90",5,1,1,1
"3363","0","2","1","0","45",20,0,0,0
"3364","1","0","1","0","135",14,1,1,1
"3365","1","0","1","0","135",5,1,1,1
"3366","0","2","0","1","0",17,1,0,0
"3367","1","2","1","2","45",8,1,1,1
"3368","1","0","1","0","0",20,1,1,1
"3369","2","0","2","0","135",5,1,1,1
"3370","2","1","2","1","90",11,1,1,1
"3371","0","0","1","0","45",8,0,1,0
"3372","0","1","0","0","90",17,1,0,0
"3373","1","2","2","1","45",20,0,0,0
"3374","1","2","2","0","90",8,0,0,0
"3375","1","1","1","0","135",17,1,0,0
"3376","0","1","1","0","90",20,0,0,0
"3377","1","1","1","1","0",14,1,1,1
"3378","0","0","0","0","0",3,1,1,1
"3379","1","1","0","1","45",14,0,1,0
"3380","0","1","0","1","90",5,1,1,1
"3381","3","1","2","1","45",14,0,1,0
"3382","0","0","0","0","0",14,1,1,1
"3383","1","1","1","1","135",17,1,1,1
"3384","0","2","0","2","0",14,1,1,1
"3385","1","0","1","0","90",8,1,1,1
"3386","3","0","3","0","135",3,1,1,1
"3387","1","2","1","0","135",17,1,0,0
"3388","1","2","1","2","135",14,1,1,1
"3389","1","1","1","1","90",20,1,1,1
"3390","1","2","1","0","135",11,1,0,0
"3391","1","1","1","1","90",8,1,1,1
"3392","1","0","1","0","135",5,1,1,1
"3393","1","0","1","0","45",14,1,1,1
"3394","2","1","2","1","135",8,1,1,1
"3395","2","1","1","1","135",14,0,1,0
"3396","0","1","0","1","0",20,1,1,1
"3397","1","2","1","1","135",11,1,0,0
"3398","0","1","0","1","135",8,1,1,1
"3399","0","2","0","1","135",17,1,0,0
"3400","1","1","0","0","90",20,0,0,0
"3401","1","1","1","1","0",3,1,1,1
"3402","0","0","0","0","45",11,1,1,1
"3403","1","1","1","1","90",3,1,1,1
"3404","1","2","1","2","90",5,1,1,1
"3405","3","0","3","0","0",3,1,1,1
"3406","1","1","1","1","45",5,1,1,1
"3407","1","0","1","0","0",14,1,1,1
"3408","0","2","0","2","90",11,1,1,1
"3409","0","1","0","1","135",11,1,1,1
"3410","1","1","2","1","135",20,0,1,0
"3411","2","0","2","0","45",5,1,1,1
"3412","1","0","1","0","45",11,1,1,1
"3413","2","0","2","0","0",17,1,1,1
"3414","3","2","3","1","0",14,1,0,0
"3415","0","2","0","2","90",3,1,1,1
"3416","1","1","2","1","45",5,0,1,0
"3417","2","1","2","1","0",8,1,1,1
"3418","2","1","2","1","135",8,1,1,1
"3419","3","1","2","2","0",17,0,0,0
"3420","1","0","1","0","135",3,1,1,1
"3421","1","2","1","1","135",20,1,0,0
"3422","1","0","2","1","0",20,0,0,0
"3423","0","1","0","1","135",11,1,1,1
"3424","2","0","1","0","90",3,0,1,0
"3425","1","1","1","1","90",3,1,1,1
"3426","1","0","1","0","135",20,1,1,1
"3427","2","3","2","1","0",20,1,0,0
"3428","1","0","1","0","90",8,1,1,1
"3429","1","1","2","1","0",20,0,1,0
"3430","1","1","2","1","45",5,0,1,0
"3431","1","0","2","0","45",5,0,1,0
"3432","1","2","1","1","90",14,1,0,0
"3433","0","1","0","1","0",20,1,1,1
"3434","0","2","1","1","90",17,0,0,0
"3435","2","3","2","2","135",11,1,0,0
"3436","2","0","2","0","45",5,1,1,1
"3437","3","2","3","2","90",5,1,1,1
"3438","0","2","0","1","45",17,1,0,0
"3439","2","1","3","1","45",20,0,1,0
"3440","1","1","1","1","135",17,1,1,1
"3441","1","2","1","2","45",11,1,1,1
"3442","2","0","2","0","45",14,1,1,1
"3443","2","1","2","1","0",8,1,1,1
"3444","2","2","2","2","0",11,1,1,1
"3445","1","0","0","0","45",3,0,1,0
"3446","1","2","2","2","135",17,0,1,0
"3447","2","1","2","1","45",3,1,1,1
"3448","1","0","1","0","90",5,1,1,1
"3449","1","2","1","2","45",11,1,1,1
"3450","0","1","0","1","90",5,1,1,1
"3451","0","1","0","1","0",14,1,1,1
"3452","0","1","1","1","90",17,0,1,0
"3453","1","1","1","1","45",11,1,1,1
"3454","1","2","1","2","90",11,1,1,1
"3455","1","0","1","0","45",8,1,1,1
"3456","0","1","0","1","0",8,1,1,1
"3457","1","1","1","1","135",11,1,1,1
"3458","2","1","2","1","135",5,1,1,1
"3459","2","0","2","0","0",11,1,1,1
"3460","0","0","0","0","90",11,1,1,1
"3461","2","1","2","1","45",3,1,1,1
"3462","0","1","0","1","45",14,1,1,1
"3463","1","1","1","1","45",5,1,1,1
"3464","2","2","1","2","90",3,0,1,0
"3465","0","1","0","1","135",3,1,1,1
"3466","0","1","0","1","0",5,1,1,1
"3467","1","3","1","3","45",3,1,1,1
"3468","1","1","1","1","135",5,1,1,1
"3469","2","0","2","0","0",11,1,1,1
"3470","3","3","2","2","90",14,0,0,0
"3471","1","0","1","0","0",17,1,1,1
"3472","1","1","1","1","135",17,1,1,1
"3473","0","0","1","0","90",8,0,1,0
"3474","1","3","1","1","90",14,1,0,0
"3475","0","3","1","2","90",20,0,0,0
"3476","2","0","2","0","45",17,1,1,1
"3477","2","2","2","2","0",11,1,1,1
"3478","1","1","1","1","45",17,1,1,1
"3479","1","1","1","1","45",8,1,1,1
"3480","2","1","2","1","45",5,1,1,1
"3481","1","1","1","1","135",5,1,1,1
"3482","0","0","1","0","45",14,0,1,0
"3483","1","2","1","2","45",17,1,1,1
"3484","0","3","0","2","135",14,1,0,0
"3485","2","1","2","1","0",8,1,1,1
"3486","2","1","2","1","135",8,1,1,1
"3487","0","0","0","0","45",5,1,1,1
"3488","3","0","3","0","135",3,1,1,1
"3489","2","1","2","1","90",20,1,1,1
"3490","1","1","1","1","0",5,1,1,1
"3491","2","1","1","1","90",5,0,1,0
"3492","0","1","0","1","90",5,1,1,1
"3493","1","0","1","0","90",11,1,1,1
"3494","0","2","0","2","135",20,1,1,1
"3495","1","1","1","1","0",5,1,1,1
"3496","1","1","1","1","135",3,1,1,1
"3497","0","1","0","1","45",8,1,1,1
"3498","0","0","0","1","0",20,1,0,0
"3499","2","1","2","1","90",14,1,1,1
"3500","1","1","2","1","135",14,0,1,0
"3501","2","1","2","1","90",11,1,1,1
"3502","2","2","2","2","90",3,1,1,1
"3503","1","0","1","0","90",14,1,1,1
"3504","1","1","1","1","135",14,1,1,1
"3505","2","1","2","1","135",11,1,1,1
"3506","0","0","0","0","45",3,1,1,1
"3507","1","1","1","1","45",11,1,1,1
"3508","1","3","1","3","0",8,1,1,1
"3509","0","1","0","1","135",8,1,1,1
"3510","1","1","2","1","135",11,0,1,0
"3511","0","3","0","2","135",8,1,0,0
"3512","2","0","2","0","45",3,1,1,1
"3513","2","2","2","2","0",3,1,1,1
"3514","2","1","3","0","90",20,0,0,0
"3515","3","2","2","0","90",20,0,0,0
"3516","1","0","1","0","135",11,1,1,1
"3517","0","1","0","1","45",3,1,1,1
"3518","2","0","2","1","90",11,1,0,0
"3519","1","2","1","2","90",3,1,1,1
"3520","2","0","2","0","0",3,1,1,1
"3521","0","1","0","2","135",11,1,0,0
"3522","1","1","1","1","90",5,1,1,1
"3523","0","1","0","0","90",14,1,0,0
"3524","2","1","2","1","90",11,1,1,1
"3525","0","0","1","0","135",8,0,1,0
"3526","1","2","1","2","0",3,1,1,1
"3527","2","0","2","0","45",14,1,1,1
"3528","3","0","3","0","135",11,1,1,1
"3529","0","1","2","1","135",14,0,1,0
"3530","1","2","1","2","0",5,1,1,1
"3531","2","1","2","1","0",20,1,1,1
"3532","0","2","1","2","90",5,0,1,0
"3533","1","1","2","0","135",11,0,0,0
"3534","2","0","2","0","0",11,1,1,1
"3535","1","2","1","0","135",20,1,0,0
"3536","1","0","2","0","0",14,0,1,0
"3537","1","1","1","1","135",5,1,1,1
"3538","1","0","1","0","135",8,1,1,1
"3539","3","0","3","1","0",20,1,0,0
"3540","2","2","3","2","90",11,0,1,0
"3541","0","0","0","0","135",5,1,1,1
"3542","1","3","1","2","90",11,1,0,0
"3543","1","0","1","0","135",8,1,1,1
"3544","1","0","1","0","45",5,1,1,1
"3545","0","1","0","1","0",11,1,1,1
"3546","0","0","1","0","0",17,0,1,0
"3547","1","0","1","0","45",11,1,1,1
"3548","0","2","0","1","135",5,1,0,0
"3549","1","1","1","0","45",17,1,0,0
"3550","1","0","1","0","90",8,1,1,1
"3551","0","1","0","1","90",11,1,1,1
"3552","1","3","1","3","45",3,1,1,1
"3553","1","0","1","1","90",17,1,0,0
"3554","1","1","1","1","45",11,1,1,1
"3555","1","0","1","0","0",20,1,1,1
"3556","1","2","1","2","45",5,1,1,1
"3557","1","0","1","0","90",8,1,1,1
"3558","0","4","0","1","90",20,1,0,0
"3559","1","0","1","0","45",14,1,1,1
"3560","0","0","0","1","0",8,1,0,0
"3561","0","1","1","0","135",20,0,0,0
"3562","2","1","2","1","135",14,1,1,1
"3563","1","0","1","0","45",8,1,1,1
"3564","1","2","1","2","0",20,1,1,1
"3565","1","2","1","2","0",17,1,1,1
"3566","0","0","0","0","135",3,1,1,1
"3567","1","2","1","1","90",17,1,0,0
"3568","2","1","2","1","45",8,1,1,1
"3569","2","0","2","0","0",11,1,1,1
"3570","2","1","1","0","135",20,0,0,0
"3571","1","1","1","1","135",11,1,1,1
"3572","0","1","0","1","0",3,1,1,1
"3573","3","2","3","1","0",14,1,0,0
"3574","0","3","1","3","0",17,0,1,0
"3575","2","1","2","1","0",11,1,1,1
"3576","1","1","1","1","90",5,1,1,1
"3577","1","0","1","0","0",14,1,1,1
"3578","0","2","0","2","0",8,1,1,1
"3579","2","3","3","3","135",3,0,1,0
"3580","1","1","1","1","135",17,1,1,1
"3581","2","0","2","0","45",5,1,1,1
"3582","1","0","1","0","0",20,1,1,1
"3583","1","0","2","1","0",20,0,0,0
"3584","1","1","1","1","0",17,1,1,1
"3585","2","2","2","1","90",11,1,0,0
"3586","1","0","1","0","135",17,1,1,1
"3587","3","1","3","1","90",5,1,1,1
"3588","0","0","2","0","0",20,0,1,0
"3589","3","2","1","2","45",17,0,1,0
"3590","0","1","0","1","45",3,1,1,1
"3591","0","1","0","1","90",20,1,1,1
"3592","1","1","1","1","45",8,1,1,1
"3593","0","2","1","2","0",14,0,1,0
"3594","2","1","2","1","45",17,1,1,1
"3595","1","0","1","1","45",17,1,0,0
"3596","1","0","2","1","90",17,0,0,0
"3597","0","1","0","1","45",5,1,1,1
"3598","2","1","2","1","90",14,1,1,1
"3599","1","1","2","1","45",20,0,1,0
"3600","2","1","2","1","0",5,1,1,1
"3601","1","0","1","0","135",3,1,1,1
"3602","1","1","1","1","45",8,1,1,1
"3603","3","1","3","1","90",5,1,1,1
"3604","0","1","0","1","45",8,1,1,1
"3605","1","1","1","0","90",20,1,0,0
